Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
3361,2011-10-15 06:30:00,-27.5673,152.5947,MARBURG,QLD,4.0,"4cm hail reported at Marburg at 4:30pm (Storm Spotter). 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3362,2011-10-15 06:30:00,-26.2418,151.9414,MURGON,QLD,4.0,"3-4cm hail observed near Murgon at 4:40pm (Weatherzone). 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3363,2011-10-15 06:55:00,-27.3667,153.0167,ASPLEY,QLD,2.4,"10 cent piece size hail reported near Aspley at 4:55pm. 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3364,2011-10-15 07:00:00,-27.3500,152.9667,ALBANY CREEK,QLD,4.3,"Golf ball size hail reported at Albany Creek at 5:00pm. 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3365,2011-10-15 07:15:00,-27.3109,153.0177,BALD HILLS,QLD,4.3,"Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone). 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3366,2011-10-15 07:30:00,-27.6234,152.9677,FOREST LAKE,QLD,4.3,"Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone). 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3367,2011-10-15 07:30:00,-27.3192,153.0344,BRACKEN RIDGE,QLD,5.0,"5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone). 3cm hail, tree branches snapped and shade cloth torn reported at Knapp Creek at 2:40pm (Storm Spotter-G0471).%D 4cm hail and tree branches snapped reported at Rathdowney at 3:20pm (Storm Spotter-G0480).%D Golf ball size hail observed near Boonah at 3:35pm (Weatherzone).%D 1-2cm hail and tree branches snapped reported at Beaudesert at 3:45pm (Storm Spotter-G0480).%D 20 cent piece size hail observed at Pacific Pines at 4:25pm (Weatherzone).%D 5 cent piece size hail observed at Corinda at 4:30pm (Weatherzone).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 4cm hail reported at Marburg at 4:30pm (Storm Spotter).%D 1-2cm hail observed at Oxley at 4:30pm (Weatherzone).%D 3-4cm hail observed near Murgon at 4:40pm (Weatherzone).%D 10 cent piece size hail reported near Aspley at 4:55pm.%D Golf ball size hail reported at Albany Creek at 5:00pm.%D Golf ball size hail observed at Bald Hills at 5:15pm (Weatherzone).%D Golf ball size hail observed at Forest Lakes at 5:30pm (Weatherzone).%D 5cm hail observed at Bracken Ridge at 5:30pm (Weatherzone).%D 39mm in 20 minutes ending at 20:35:00UTC at Booral Road Alert (10 year ARI).%D 37mm in 20 minutes ending at 21:30:00UTC at Burrum Highway TM (5-10 year ARI).%D Homes, schools and cars seriously damaged around Hervey Bay (Fraser Coast Chronicle).",
3368,2011-10-26 10:50:00,-28.2081,151.5656,KARARA,QLD,3.0,3cm hail reported at Karara (west of Warwick) at 8:50pm (Storm Spotter). 3cm hail reported at Karara (west of Warwick) at 8:50pm (Storm Spotter),
3374,2011-10-30 08:00:00,-28.2154,152.0353,WARWICK,QLD,2.0,"88 km/hr wind gust recorded at Warwick at 6:52 pm.%D 90 km/hr estimated wind reported from near Inglewood ~ 6 pm.%D 87 km/hr wind gust reported from Toowoomba at 8:35 pm.%D 2cm hail reported at Warwick.%D QPS reports of flash flooding along Kingsford Smith Drive.%D Reports of 100mm rainfall totals from storms in the felton area.%D 49mm total rainfall at Cambooya.%D 40mm total rainfall at Felton.%D A lot of 'fair sized' trees down, branches and debris everywhere in the Tallebudgera Valley. 88 km/hr wind gust recorded at Warwick at 6:52 pm.%D 90 km/hr estimated wind reported from near Inglewood ~ 6 pm.%D 87 km/hr wind gust reported from Toowoomba at 8:35 pm.%D 2cm hail reported at Warwick.%D QPS reports of flash flooding along Kingsford Smith Drive.%D Reports of 100mm rainfall totals from storms in the felton area.%D 49mm total rainfall at Cambooya.%D 40mm total rainfall at Felton.%D A lot of 'fair sized' trees down, branches and debris everywhere in the Tallebudgera Valley.%D %D",
3602,2011-12-12 00:00:00,-28.0365,148.5798,ST GEORGE,QLD,0.0,"St. George â€“ Morning storm lasted 30 minutes.  Heavy rain, hail and wind.  Worst for 20 years.  Fruit crops ruined, hundreds of pounds damage.  Roof off hotel, hail smashed windows, hail smashed melons, tore grapes from vines and damaged stone fruit, and knocked them to the ground.  Large portion of crops unmarketable, several hundreds pounds loss to farmers.  Hail did 800 pounds damage to furniture at hotel, another hotelâ€™s windows and rain damage came to fifty pounds. NULL",
3724,2006-09-27 00:00:00,-28.2154,152.0353,WARWICK,QLD,4.3,Thunderstorms in the early evening produced marble to golf ball sized hail at warwick NULL,
3725,2006-11-08 00:00:00,-27.2395,152.4197,ESK,QLD,7.2,"At Esk, reports were received of hail varying from goldball to cricket ball size in the town itseld and the size of tennis balls 15kilometres to the northeast NULL",
3726,2006-11-08 00:00:00,-27.2395,152.4197,Caboolture,QLD,4.3,"The thunderstorm continued to Caboolture and the Sunshine Coast Highland, where golf ball sized hail was reported at Cabooltur, Maleny and surrounding areas. NULL",
3727,2006-11-15 00:00:00,-25.9165,153.0036,TIN CAN BAY,QLD,7.2,"Severe thunderstorms formed to the east of a very strong frontal system. The first thunderstorms occurred in the Wide Bay and Burnett region in the morning, producing cricket ball sized hail at Tin can Bay and Mt Perry. NULL",
3728,2006-11-15 00:00:00,-25.2500,153.1667,FRASER ISLAND,QLD,4.3,"Severe thunderstorms formed to the east of a very strong frontal system. The first thunderstorms occurred in the Wide Bay and Burnett region in the morning, producing Golf ball sized hail on Fraser Island. NULL",
3729,2006-11-15 00:00:00,-27.4029,152.9283,FERNY GROVE,QLD,3.0,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Ferny Grove (3cm). NULL,
3730,2006-11-15 00:00:00,-27.4792,153.0625,NORMAN PARK,QLD,2.0,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Norman Park (2cm). NULL,
3731,2006-11-15 00:00:00,-27.4401,153.1705,WYNNUM,QLD,4.3,In the Brisbane area a severe thunderstom produced large hail in several suburbs including Wynnum (to golf ball size). NULL,
3732,2006-11-15 00:00:00,-25.5115,152.0461,BIGGENDEN,QLD,4.3,"At Biggenden, a severe thunderstorm produced hail ranging from 1.5cm to 3cm in diameter and brought down small to medium sized branches. NULL",
3733,2006-11-29 00:00:00,-27.5426,152.9838,CORINDA,QLD,2.0,A THunderstorm that moved through the western and southern suburbs of Brisbane produced 2cm hail at Corinda. NULL,
3734,2006-11-29 00:00:00,-27.6145,152.7608,IPSWICH,QLD,4.3,A THunderstorm that moved through the western and southern suburbs of Brisbane produced hail to golf ball size at Ipswich. NULL,
3735,2006-12-12 00:00:00,-27.8790,151.2683,MILLMERRAN,QLD,3.0,"Severe thunderstorms in the area around Millmerran produce hail the size of 20cent pieces, felled trees, and damaged sheds and buildings. Further east at Withcott 2-3cm hail was reported. NULL",
3736,2006-12-16 00:00:00,-25.7237,152.5836,TIARO,QLD,2.5,One storm passed through Tiaro during the afternoon and produced 2.5cm hail as well as causing significant wind damage in and around the town.  NULL,
3737,2007-01-13 00:00:00,-28.2154,152.0353,WARWICK,QLD,4.0,Widespread severe thunderstorms in the central west and southeast produced a storm at Warwick with 4cm hail reported. NULL,
3738,2007-01-26 00:00:00,-27.7209,152.3753,MULGOWIE,QLD,3.0,Hail averaging 3cm in diameter and a tornado were sighted from Mulgowie Oval. NULL,
3739,2007-02-11 00:00:00,-28.8587,151.1656,TEXAS,QLD,2.0,"A severe thunderstorm occurred at Texas producing strong winds, large hail and very heavy rainfall. Tree branches were brought down, the main street was awash and hail 2cm in diameter was reported. NULL",
3740,2007-02-12 00:00:00,-23.4393,150.4558,GRACEMERE,QLD,4.3,"A super cell thunderstorm moved through the Gracemere and Rockhampton area, producing golf ball sized hail. NULL",
3741,2007-02-12 00:00:00,-27.6145,152.7608,IPSWICH,QLD,3.0,hail to 3cm in diameter was also reported just west of Ipswich. NULL,
3742,2011-08-30 05:00:00,-28.8540,152.5164,TABULAM,NSW,3.0,NULL NULL,
3743,2011-09-25 05:00:00,-28.8317,153.5345,BALLINA,NSW,5.0,Also received storm spotter report from John Graham of a lot of (4-5cm deep) >1cm sized hail near Ballina. NULL,
3744,2011-10-15 06:18:00,-28.3317,153.3845,MURWILLUMBAH,NSW,2.1,NULL NULL,
3745,2011-10-30 07:30:00,-29.0984,152.9511,MYRTLE CREEK,NSW,4.3,Spotter report from a friend living 40km south of Casino of golf ball sized hail. NULL,
3746,2011-11-12 03:40:00,-30.4317,152.0345,THORA,NSW,4.0,4cm hail reported at Thora to the Coffs Harbour Met Office who then rang the Sydney RFC. NULL,
3747,2011-11-29 07:30:00,-35.2333,149.0167,HOLT,NSW,3.0,NULL NULL,
3748,2011-09-28 02:30:00,-34.1569,141.1570,Lindsay Point,VIC,4.3,Golf ball size hail over Old Male Road between Lindsay Point and Marbin West. Damage to cars. Mildura pre-supercell. Ouyen right moving supercell component.,
3749,2011-09-28 03:40:00,-35.0690,142.3161,OUYEN,VIC,2.5,Right moving supercell component of Lindsay Point storm (Hail ID: 3748) Mildura pre-supercell. Ouyen right moving supercell component.,
3750,2011-09-28 02:30:00,-36.3818,145.4024,SHEPPARTON,VIC,0.0,"Decent" size hail near Shepparton. NULL,
3751,2011-10-22 04:10:00,-37.5615,143.8530,BALLARAT,VIC,3.0,2 to 3 cm hail reported just west of Ballarat. NULL,
3752,2011-11-09 08:15:00,-38.0773,145.4779,PAKENHAM,VIC,3.0,Leaf/tree litter on road. Intense hail reported. NULL,
3753,2011-11-10 06:20:00,-38.4273,145.8200,KORUMBURRA,VIC,5.0," Large enough to smash perspex" Estimates 3-5cm. NULL,
3754,2011-12-24 06:30:00,-37.8398,146.2726,MOUNT BAW BAW,VIC,1.9,Marginally severe hail. Observed 20km W of Mount Baw Baw. NULL,
3755,2011-12-24 07:00:00,-37.7834,145.6111,YARRA JUNCTION,VIC,2.4,NULL NULL,
3756,2011-12-24 08:00:00,-37.8982,146.0048,NOOJEE,VIC,2.0,Reported 1-2cm hail near Noojee. NULL,
3757,2011-12-25 04:40:00,-37.7305,144.9007,ESSENDON AIRPORT,VIC,2.0,NULL NULL,
3758,2011-12-25 04:49:00,-37.9017,144.6627,WERRIBEE,VIC,0.0,Large hail report in conjunction with rotating wall cloud. NULL,
3759,2011-12-25 06:05:00,-37.6572,144.2306,FISKVILLE,VIC,4.0,Tornado also reported. NULL,
3760,2011-12-25 06:23:00,-37.7285,144.6534,ROCKBANK,VIC,4.3,Reported along Western Highway near Rockbank. Torrential rain also reported. NULL,
3761,2011-12-25 04:30:00,-37.7210,144.7761,DELAHEY,VIC,4.3,Extensive damage to cars. Flash flooding also reported. NULL,
3762,2011-12-25 07:48:00,-37.6604,145.3731,YARRA GLEN,VIC,2.5,Can provide photos of supercell. NULL,
3763,2011-12-25 06:10:00,-37.6725,145.1540,DIAMOND CREEK,VIC,5.0,5cm disk shaped hail reported. Extensive defoliation and dented cars reported. NULL,
3764,2011-12-25 06:10:00,-37.7258,145.1347,ELTHAM,VIC,2.0,Very heavy and dense 2-3cm hail reported along with flash flooding. NULL,
3765,2011-12-25 06:30:00,-37.6604,145.3731,YARRA GLEN,VIC,5.0,Crops flattened. 30-50mm holes punched in plastic roofing. Defoliation. Structural damage. NULL,
3766,2011-12-25 04:30:00,-37.6888,144.7419,HILLSIDE,VIC,6.0,NULL NULL,
3767,2011-12-25 04:40:00,-37.7087,144.7947,TAYLORS LAKES,VIC,6.7,Filmed by Channel 7 News Crew. NULL,
3768,2011-12-25 04:45:00,-37.7396,144.9809,COBURG,VIC,2.0,Time of report unknown. Entered as event and most likely time of occurrence based upon RADAR data. NULL,
3769,2011-12-25 04:45:00,-37.7377,144.8029,SAINT ALBANS,VIC,4.3,Time of report unknown. Entered as event and most likely time of occurrence based upon RADAR data. NULL,
3770,2011-12-25 04:45:00,-37.7685,144.9598,BRUNSWICK,VIC,4.0,Time of report unknown. Entered as event and most likely time of occurrence based upon RADAR data. NULL,
3771,2012-04-22 07:13:00,-38.0422,145.3476,BERWICK,VIC,2.2,Average size 1.4cm. Storm moving from NW to SE. NULL,
3772,2012-04-22 08:15:00,-36.3948,146.4469,TARRAWINGEE,VIC,2.0,Rugged hail reported. NULL,
3773,2011-12-12 06:00:00,-28.8317,153.5345,BALLINA,NSW,3.0,Reported by storm spotter in Ballina. NULL,
3774,2012-01-20 04:45:00,-35.9484,149.1512,BREDBO,NSW,3.0,"Hail size given as "greater than 2cm", using 3cm as an aribitrary value that seems reasonable to qualify as severe (large) hail. MN NULL",
3775,2012-02-13 03:30:00,-33.6317,150.2846,BLACKHEATH,NSW,2.5,"Reports from katoomba for same incident were for 1cm hail, LGA: Blue Mtns/Hawkesbury NULL",
3776,2012-02-13 04:00:00,-31.2315,147.6287,FORSTER,NSW,2.8,1.9cm to 2.8cm hail covering ground. NULL,
3777,2012-02-18 06:24:00,-32.2567,148.6012,DUBBO,NSW,2.0,also reported estimated rainfall of >55mm in 30 minutes NULL,
3778,2012-02-18 08:41:00,-35.1833,149.1000,NICHOLLS,NSW,3.0,"Report from Hall, north of Canberra, hail covering 1/2 foot deep in places. LGA: ACT NULL",
3779,2012-02-19 08:08:00,-34.5592,150.3823,MOSS VALE,NSW,4.3,"Car dented, spotter felt lucky to have windshield intact. NULL",
3780,2012-02-20 11:40:00,-29.0817,153.4345,EVANS HEAD BEACH,NSW,4.3,Golf balls sized hail reported by Haldon Boyd. Also estimated 60kt winds. Reported by Haldon Boyd from Evans Head.,
3781,2011-11-12 03:30:00,-30.3817,152.5845,DORRIGO ESCARPMENT,NSW,6.0,"Lots of damage to cars, one car had its rear windshield smashed. NULL",
3782,2011-11-11 06:30:00,-37.5615,143.8530,BALLARAT,VIC,4.3,Commencement time estimated from RADAR data. NULL,
3783,2012-12-19 05:10:00,-42.8820,147.3230,HOBART,TAS,2.5,"Wlanut sized hail in Gepp Parade, Derwent Park. NULL",
3784,2012-04-23 03:30:00,-41.1790,146.4860,NORTHDOWN,TAS,2.0,Hail was also reported at Port Sorell. The diameter of this hail was only up to about 1cm but there was enough of it to coat the footpaths and streets in a white coating. NULL,
3785,2011-07-30 17:25:00,-34.0871,140.8821,MURTHO,SA,4.0,"Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places. A trough about eastern parts of South Australia triggered thunderstorms over the Riverland and southern parts of the Northeast Pastoral on the afternoon of Saturday 30th July. Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places.",
3786,2011-07-30 17:25:00,-34.1790,140.7850,PARINGA,SA,4.0,"Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places. A trough about eastern parts of South Australia triggered thunderstorms over the Riverland and southern parts of the Northeast Pastoral on the afternoon of Saturday 30th July. Hail caused damage to citrus and almond crops in Murtho and Paringa (both near Renmark). Hail reports ranged from 0.5 cm to 3-4 cm, accumulating to be 5-8 cm deep in some places.",
3787,2012-10-22 06:30:00,-36.7507,144.0457,MARONG,VIC,3.5,photo of hail sent in NULL,
3788,2011-11-08 00:00:00,-34.1794,139.9748,WAIKERIE,SA,0.0,"There were also damage reports from the Riverland, including a report of a â€œmini tornadoâ€ and golf ball sized hail at Gluepot and Waikerie. Thunderstorms developed in the NWP during the afternoon, producing damaging wind gusts and local flash flooding. The system tracked east-southeastwards across the Flinders, Mid North, Riverland and Murraylands districts in the evening with most thunderstorms clearing the eastern border in the early hours of the morning.",
3789,2011-12-17 00:00:00,0.0000,0.0000,,NSW,0.0,"Reports from the Mid North from evening storms include golf ball sized hail and strong winds leading to property damage at Gum Creek, and heavy rain, flooding and large hail at Marrabel. Thunderstorms developed across most parts of the State on the 17th of December as a low pressure system and associated trough tracked southeastwards across the State. Thunderstorm activity contracted to eastern parts of the State overnight and cleared the State early on the 18th.",
3790,2011-12-17 00:00:00,-33.0594,137.5154,WHYALLA AIRPORT,SA,4.3,Thunderstorms developed on Eyre Peninsula during the late afternoon and evening. Golf ball sized hail and blustery winds were reported at Kimba. Golf ball sized hail and heavy rain were also reported at Whyalla. Thunderstorms developed across most parts of the State on the 17th of December as a low pressure system and associated trough tracked southeastwards across the State. Thunderstorm activity contracted to eastern parts of the State overnight and cleared the State early on the 18th.,
3791,2011-12-17 00:00:00,-33.1392,136.4198,KIMBA,SA,4.3,Thunderstorms developed on Eyre Peninsula during the late afternoon and evening. Golf ball sized hail and blustery winds were reported at Kimba. Golf ball sized hail and heavy rain were also reported at Whyalla. Thunderstorms developed across most parts of the State on the 17th of December as a low pressure system and associated trough tracked southeastwards across the State. Thunderstorm activity contracted to eastern parts of the State overnight and cleared the State early on the 18th.,
3792,2010-10-14 00:00:00,-34.3875,139.9139,NEW WELL,SA,1.9,"There were heavy falls of 1-2 cm sized hail on several properties around New Well, which caused severe crop damage. The heavy hail collected in drifts, and was still evident in some places the next morning. thunderstorms",
3793,2010-10-14 00:00:00,-34.7195,140.7301,PARUNA,SA,1.9,"At Paruna, there were fewer hailstones, lumpy in shape and about 1-2 cm across. thunderstorms",
3794,2010-11-26 15:00:00,-34.1758,139.0841,EUDUNDA,SA,4.3,golf ball sized hail at Ngapali at around 15:00 CDST and reports of localised flash flooding with heavy rainfall. A thunderstorm cell that formed close to Eudunda in the Mid North district produced golf ball sized hail at Ngapali at around 15:00 CDST and reports of localised flash flooding with heavy rainfall.,
3795,2010-12-05 00:00:00,-34.6011,138.8909,LYNDOCH,SA,4.3,"Thunderstorm produced golf ball sized hail bruising livestock and damaging cars, wind gusts estimated to be greater than 100 km/h and heavy rainfall lasting for about 15 minutes during the afternoon. Thunderstorm at Lyndoch produced golf ball sized hail bruising livestock and damaging cars, wind gusts estimated to be greater than 100 km/h and heavy rainfall lasting for about 15 minutes during the afternoon.",
3796,2010-12-07 00:00:00,-34.8121,138.6862,MODBURY HEIGHTS,SA,1.7,"Marble sized hail was reported at several locations including Modbury Heights. widespread thunderstorm activity. Severe convection first broke out over the Eyre Peninsula during mid morning and around midday severe thunderstorms could be identified around the MLR. Lines of thunderstorms that formed over the EP gradually moved eastwards across southern parts of the state effecting the YP, MN, F, ML, LSE and RIV districts. %D %D Impressive radar echoes were identified particularly in the MN and ML districts in the form of bow echoes and rotating cells. Reports of severity included very heavy rainfall and flash flooding at locations in the Adelaide region and Mount Lofty Ranges, MN and EP.",
3797,2012-07-12 12:00:00,-33.3403,115.6419,BUNBURY,WA,2.1,"No damage reported from this hail Passage of a strong cold front, 2 cm hail reported from Bunbury.",
3798,2011-02-16 00:00:00,-37.5638,140.7014,KALANGADOO,SA,1.7,"Kalangadoo in the LSE recorded 65 mm, marble-sized hail, bark off trees thunderstorms",
3799,2011-02-16 00:00:00,-37.8241,140.7798,MOUNT GAMBIER,SA,1.7,"A Mount Gambier resident reported 23 mm, large hail, strong wind, trees bent over. thunderstorms",
3800,2011-10-23 16:00:00,-23.8045,133.9037,ALICE SPRINGS AIRPORT,NT,0.0,Large hail and damaging winds possible but no reports. CAPPI indicated a number of cells with persistent strong reflectivities developing near Alice Springs township and surrounding areas to the east and south. Large hail and damaging winds possible but no reports.. Also some active TS with cold cloud tops on the Giles radar (mostly west of Giles) but radar quality at Giles is poor so difficult to investigate further.,
3801,2008-09-19 00:00:00,-26.9431,152.5652,KILCOY,QLD,2.1,"28mm of rain in 5 minutes, hail the size of 2 dollar coins and a wind gust to 52.6 knots at Kilcoy (storm spotter) NULL",
3802,2008-09-20 07:00:00,-27.6304,152.6997,AMBERLEY,QLD,2.1,Hail up to 2cm reported south of Amberley at around 5pm. NULL,
3803,2008-09-21 00:00:00,-28.2115,152.8633,RATHDOWNEY,QLD,5.0,5cm hail recorded at Rathdowney. NULL,
3804,2008-09-21 00:00:00,-27.6381,152.5927,ROSEWOOD,QLD,3.0,Reports of 2-3cm hail at Rosewood. NULL,
3805,2008-09-21 00:00:00,-27.5570,152.5455,MINDEN,QLD,3.0,Reports of 2-3cm hail at Minden. NULL,
